TSNE_1,TSNE_2
46.13386,30.0407
23.77088,1.4924452
3.46684,10.159509
-18.75422,59.251297
-60.29486,-13.470933
40.29354,35.33888
22.442987,48.781105
-13.486197,30.840996
57.50559,6.8025436
45.51177,30.609356
12.217796,-28.160482
-32.404438,-24.903053
-14.271173,56.988583
-16.14024,12.437393
-0.82210207,-70.982376
47.427658,-18.590227
-5.7452393,52.50845
58.382534,8.621954
-30.345469,-53.151962
31.011587,43.341248
11.915597,-61.701363
40.175423,35.45445
27.596498,17.527828
17.45645,-12.964381
42.193695,-8.88512
6.179628,-22.447935
-48.980156,28.308031
-41.147537,33.326527
-6.597288,8.791869
3.6598055,73.26911
-58.95625,-16.74923
-27.216816,36.094185
-25.40482,-3.2812939
-59.529762,-7.1201468
-14.271173,56.988583
51.12432,-26.88146
-0.807488,22.352333
-47.522053,-0.9285869
-11.495718,10.515143
-14.281781,-68.01071
-33.21354,56.67606
19.206347,50.03971
26.11171,-37.791924
-7.9203215,-70.65203
33.411175,-42.756027
-30.783592,-2.642104
-59.501347,-7.0686374
13.22835,5.583397
7.094182,-49.285114
-44.076008,-1.003298
44.45313,-39.99263
-13.688139,31.044418
-28.50008,-54.99802
-32.68636,17.243006
41.540752,-6.8910856
10.872203,-63.125126
3.2590897,6.343452
10.1187315,-52.36855
-5.411191,-8.559008
33.25181,41.556133
2.1735692,63.023506
0.13206066,-70.81034
17.805857,-12.859018
-28.407999,-55.101143
-0.63590026,51.363735
-21.312346,14.180805
-38.048523,-34.484066
56.87133,19.92555
-32.17607,-51.166702
-52.261513,25.493435
-29.974083,-53.502914
-30.006243,-53.471523
-9.666244,-70.22453
11.985084,-61.099934
-55.712124,-3.1486518
-41.576405,-1.2609468
38.58321,1.7593511
-12.340486,10.863437
-4.4798584,52.092163
-34.66287,-2.187541
14.445282,-29.544025
50.069237,-23.099035
1.5641085,0.14774732
-1.0457755,51.41681
9.181622,51.28047
58.993446,10.738169
-31.164211,-23.705563
11.131818,30.051617
50.616646,26.055004
11.74311,-56.120346
-41.76159,32.992264
-3.0218613,51.731796
-57.695396,-18.536028
-55.334686,-20.961065
-22.119442,-61.06105
4.104495,73.94404
-24.408632,-58.874344
48.360878,-19.990194
59.208195,14.54145
11.902219,-61.742878
13.029826,51.18795
-22.140388,-3.8105865
-18.222214,33.843815
-63.25454,14.996348
35.523224,39.6379
-45.555496,30.770712
57.141773,19.575048
12.643102,28.690569
-3.3253365,51.789326
68.16747,-7.480211
14.7091675,5.1113973
-12.24892,55.756878
7.8801165,-49.939686
13.499736,27.991726
-16.944792,-38.814846
-38.054474,-41.214638
-23.125486,14.676787
41.362408,34.355732
-20.932034,-62.201946
-0.079006694,-2.498737
51.02086,-26.214268
-16.783623,33.134007
37.471336,37.921413
71.520226,-8.0668955
20.168324,2.8590171
-38.05639,-34.51994
21.222727,2.4763722
11.068751,30.114765
-21.007479,14.092068
-37.440987,-32.427742
-8.251162,-70.58017
-24.366894,-18.228556
7.8562913,51.248295
-38.20998,-35.285404
-5.4688287,-8.632432
-22.241777,-3.7899306
12.052628,-58.44425
-1.4799052,-4.222618
-54.60301,-21.572702
2.972581,14.150377
-7.4291263,-11.284183
0.041592207,51.29468
-34.5783,-48.135983
-29.740036,-53.76251
-55.696438,-3.1427217
3.4751115,9.4773035
20.152512,49.729973
47.389984,-18.537024
6.0106387,76.305855
24.018847,1.4082674
-0.5913962,21.93829
11.1918335,-62.643578
6.4457645,76.744576
7.079091,77.36536
3.2412527,6.2311053
69.41833,-7.700222
-29.71434,16.290304
-0.43015832,-70.91998
-28.460062,15.958979
-35.707947,-46.444298
-55.642532,22.04562
23.344175,21.025404
-59.856327,-7.713769
-37.014202,-44.09001
-33.310413,-25.829863
-28.718609,-2.8679333
-5.2041726,-71.07421
7.2066407,-23.746805
-63.27548,14.976272
-38.226303,34.458027
7.328795,-67.25628
-36.96808,-1.8805062
15.377352,4.8570933
-20.803175,-62.317467
28.81597,-40.056675
-63.340286,14.923661
45.703156,-38.91857
35.07866,8.491926
-55.916462,21.760693
-6.0849924,-21.68355
24.479935,20.16761
0.055316564,-45.486683
-8.40337,-13.5700865
3.3661945,72.74771
-9.488157,-70.2654
-52.108803,-1.643184
41.379776,34.374332
-62.49276,15.667481
-39.508118,-1.5249524
-32.699806,35.867455
17.075893,-12.748412
25.763332,-37.45555
-35.11812,35.422997
1.3926154,18.233814
-9.159669,9.621235
42.742973,-10.488834
31.894878,-42.22009
2.1301494,63.50098
-24.364231,14.985631
8.374386,78.521355
8.763569,-25.463741
-31.623468,16.862965
3.405251,7.8390636
5.251408,-68.75689
-12.703811,29.961115
9.059032,32.198906
37.50485,37.882774
10.225379,51.28288
1.9862353,1.0046275
30.631365,14.412448
-3.3703988,-71.20102
24.983028,-36.69197
48.875816,-20.825687
62.68424,-6.4821105
58.34519,8.544667
-48.295918,28.86387
22.797005,21.427044
10.979431,-27.310104
11.3180895,-54.53875
-34.605434,35.54048
33.75807,10.497378
2.0508413,66.09839
34.9386,8.707982
10.114905,31.064556
15.937796,-30.355734
-20.303114,-62.77224
-55.54828,-20.769016
-22.341537,-16.254313
24.489761,1.2580391
-33.925495,-26.537123
24.167542,47.889294
26.974396,18.083368
-21.568016,-61.58882
-6.803194,-21.210836
-1.5007297,-44.84925
46.033195,-38.581867
12.98688,51.191483
15.490826,26.448961
-28.166948,-21.275194
4.3100853,51.158115
2.562843,15.465466
-60.66906,-10.556972
58.50578,-5.6652613
-1.2552775,23.245487
6.081528,-22.313011
17.815432,3.848282
2.6399941,3.0857124
45.5769,-39.004574
23.965471,20.556036
11.118521,51.272114
28.173084,16.977041
46.009453,-38.59977
57.64026,18.86645
-51.82906,25.776014
54.01147,23.003973
24.004229,47.981964
11.425797,-61.683704
45.0089,-39.53137
-8.043009,53.435207
24.516613,1.2501847
-7.348049,-11.167106
-55.768826,21.91668
-6.8593864,52.927574
-14.3391,57.02987
50.39874,-23.981026
-36.70494,-44.73201
3.3693118,11.650747
-42.469486,32.603584
64.2968,-6.783897
-58.09829,-18.019032
51.145485,-27.047403
-35.603397,18.633003
-21.479063,-3.9518883
20.411419,2.7565746
47.34875,-18.475025
0.033657182,-45.476837
25.630714,47.05984
-14.802136,11.89474
2.425206,15.869578
10.171304,-52.439503
-3.8092303,-71.18642
-25.559004,15.269639
-11.483768,-41.043766
1.2239283,-45.990696
31.026964,13.943635
-57.82215,19.90512
-11.627981,-69.444145
54.40798,22.622236
56.30866,20.60882
-23.629663,-17.504728
-59.263203,-16.20477
-26.446741,36.02965
-55.975452,21.728666
-31.761015,16.913939
-55.654762,-3.117017
-53.730495,-22.260632
2.900747,-69.90996
21.965605,2.1420765
9.486285,79.3178
-37.49467,-42.94091
-27.532476,-55.94334
-29.701185,-22.411762
24.584793,47.66222
-1.3243557,-44.91972
-36.924652,-31.210817
20.656412,49.537914
-7.023906,-42.753716
-36.211353,19.079853
40.060085,-2.2196507
-15.877496,12.335052
71.533646,-8.069231
-34.92313,18.255512
9.154721,-51.17896
-0.31869292,21.430803
59.239594,12.995575
-19.643452,34.42956
11.829537,-27.907454
-24.33117,35.75373
22.855368,48.582127
32.97997,41.785152
53.891216,23.120972
-22.607344,-16.652061
-63.75916,14.5670805
17.645067,3.9197254
33.985172,10.146767
-31.51492,57.995384
-8.563951,-42.177654
12.043176,-58.10204
-1.8058707,-44.727
30.721453,43.558414
18.969238,24.018942
66.09874,-7.111609
3.471545,9.9496155
-49.272892,28.056894
45.71111,-38.91671
38.437817,-43.010437
61.155464,-6.1891
14.531689,5.168863
-36.154175,-29.755272
-58.689217,-17.178715
-59.551796,-7.151016
-37.02706,34.888527
-27.191471,59.944664
-55.701508,-3.1486816
-24.511698,15.021638
-23.031645,35.50082
-31.118355,36.03321
58.643578,16.839636
2.521444,2.6056712
-36.211666,35.135914
67.71778,-7.400811
17.70728,-12.738496
0.29834437,20.292673
-49.623142,-1.0907305
-22.968538,-3.6535528
15.3229885,50.933353
12.377879,51.228794
-18.498419,-38.154488
-30.411652,-2.6824036
-46.379948,-0.89781016
-27.572603,-55.896893
-31.193626,58.215893
-14.069328,56.86724
12.618167,5.7608366
50.81977,-25.31558
-3.3595076,-44.1306
-38.513424,-37.521408
-5.473931,8.521339
11.009063,-53.748478
-13.636302,-68.42893
-32.250202,-51.082085
61.394825,-6.23485
34.91084,-43.036392
-11.192885,55.11848
-54.398434,-21.74119
15.223099,4.949731
-16.431013,58.216312
58.517334,9.000868
23.370007,1.6334292
61.82238,-6.317336
33.677006,41.20513
-20.896496,-62.23658
8.845353,-25.554718
-34.512688,-27.287966
-28.648535,59.491886
-48.834435,28.425875
58.11075,7.9957037
-36.827545,-44.503475
-34.17647,-48.688522
14.697508,51.025238
12.023174,-57.80051
-5.065453,-8.146403
10.1227045,-64.252014
8.554004,51.267166
-35.30628,35.378857
-55.742245,-3.165525
40.84913,-4.6983175
-55.76891,21.916595
-38.2698,-1.6989155
-37.46039,-32.4755
-30.19152,-53.328033
-37.27632,-1.8378106
46.797367,-37.79398
-22.152681,35.271187
-8.741328,-15.29879
25.335634,19.47647
-18.692131,59.232914
19.036652,-32.092693
-32.492546,-50.782776
-7.9426003,-19.685719
31.508482,-42.019077
32.574642,-42.501446
-37.014202,-44.09001
-32.315342,-50.99227
27.952604,-12.952948
12.205367,5.8734875
35.030827,40.064056
-62.70294,15.490917
59.257866,13.843806
12.305139,28.984734
-2.9591503,-5.8425245
3.125973,13.47413
15.223099,4.949731
-28.767948,-54.735416
21.375952,-33.6143
22.209698,-13.264816
41.511887,-41.971172
-23.782452,-17.547579
-16.89331,12.719453
-36.704964,-44.7319
29.683142,15.484916
-34.780766,18.178978
-39.272232,34.057663
45.909916,-38.714825
-3.0538971,-5.9425488
-18.25856,33.863037
-30.53602,58.62068
58.198627,-5.6027975
12.574625,28.752468
-56.537754,-19.823753
-30.940958,-52.533546
2.6500833,51.1638
-32.25539,-51.070675
-58.31009,-17.72937
3.0966997,72.08806
-16.565044,12.599021
-55.257034,22.420362
-8.601406,-42.163967
16.79629,-30.817005
-2.560197,51.647263
6.0205207,-68.28889
-45.756878,-0.89995134
-57.177586,20.529871
48.67079,27.754955
-26.874762,15.578238
-35.11214,-2.1289647
20.41147,2.756564
-44.30516,31.548893
6.130899,76.43024
37.890064,37.54478
46.460087,29.737709
22.003717,-34.083073
-59.745705,-15.1001215
66.138916,-7.118812
-37.589603,-32.856953
-56.43422,-3.680514
9.027081,-25.743565
-3.220634,-44.182198
63.726414,-6.6782923
-38.04299,-34.45837
2.081512,64.60986
29.540697,44.431602
-36.63836,52.851727
12.571469,51.21743
31.37114,43.059834
-38.4524,-36.76226
-37.50953,-42.904926
11.9460335,-61.824856
58.365845,8.594049
21.372915,22.403673
42.78056,33.10517
-30.054905,-2.7221673
-8.082621,-12.65374
-35.99237,53.85261
28.60967,45.101406
50.616646,26.055004
-7.5573254,9.0802355
12.008562,-59.558544
2.2491667,62.260113
-3.5433438,-6.4684763
8.814973,78.863884
21.21328,-33.49682
-3.9223292,51.93126
-27.521078,36.11242
58.673153,16.742506
-7.238371,-20.75561
-14.06371,-39.99722
13.852059,-12.487327
-6.571286,-21.398579
-23.243057,35.55352
-9.50307,9.746829
9.616106,-64.92647
-59.99969,-8.027881
-38.502758,-38.223278
-3.2417212,-71.200645
23.284489,21.072521
-6.1537495,-43.07852
9.058542,32.200344
40.05347,-2.199404
-0.68831885,-3.293784
6.556005,35.860325
-13.348736,56.435036
2.6442502,-17.469645
3.1523235,5.613864
47.611687,-18.85112
34.02043,10.087108
-0.33100763,-70.904465
2.7304747,-17.560987
1.4316897,-46.082516
-33.373737,-25.899408
58.31506,8.458009
-0.7197385,-3.3287027
-22.148304,60.187046
63.9702,-6.723229
35.836273,39.368935
-4.8927617,-7.9499
-59.223392,-16.28553
24.544336,20.117546
1.1531358,-70.54125
-64.949165,13.548776
-41.709797,-1.24591
26.440924,-13.156473
27.963547,45.54479
0.18355057,51.282074
-39.035328,-1.5914271
-16.133085,32.772766
-20.382305,-62.703773
72.614525,-8.258933
3.4647198,8.989128
-8.146988,-12.826134
9.645042,-64.897354
7.675628,33.99906
22.37841,-13.269579
-27.162172,-20.53045
-11.273735,-69.600746
10.171272,-52.43947
-27.503712,-55.972763
-37.065132,-1.8679347
0.29834437,20.292673
2.9978666,14.052569
0.15124853,20.561916
-32.4919,17.1689
58.16435,8.094518
7.0189457,51.222378
-1.6652805,-71.091896
46.20876,-38.40735
45.850132,-38.775654
35.501534,39.67189
-33.63259,-2.3159
-24.81101,-58.48948
38.46241,37.026585
14.648364,-12.534393
3.2410016,-18.231054
-48.036667,29.057793
31.897161,42.65897
8.738869,-25.442368
2.6833866,51.163097
5.3402786,-48.088287
-47.175312,29.670034
5.136135,51.16877
-27.241426,59.931007
19.535284,49.94018
36.18704,39.064175
33.810646,10.3453455
45.180386,30.911339
-26.064789,15.388663
-36.531418,-30.446114
-44.270195,-0.9849563
-29.47753,36.12842
-22.037958,-15.737806
-31.946436,-2.5121803
63.131145,-6.567176
27.616308,-39.237347
-31.31693,-2.582524
-17.506615,33.50642
-25.161547,35.879173
2.0507395,66.11591
-18.663717,-4.7054515
34.946262,40.1349
-23.332485,-59.87049
49.600624,-22.106207
-8.2789545,-18.83501
14.262823,5.260088
57.89419,-5.541429
-27.550167,-55.925625
45.008167,-39.532463
22.39509,48.79481
-65.693245,12.907663
-0.8780997,22.470995
41.67352,34.12582
18.16902,24.567019
27.016468,-13.098021
-6.6519556,8.808577
2.146656,1.4227291
-18.67748,59.22768
13.536372,5.490763
-48.874836,-1.0097413
-40.473396,-1.3945732
-36.27379,53.439484
-19.737621,-37.62453
14.001307,-29.291985
28.018755,-12.9385605
11.250222,-54.342003
68.06263,-7.4612083
-31.775282,57.7995
-18.311771,-4.8111205
-19.73924,59.591656
-27.96658,59.71882
2.054016,66.80593
25.503632,47.1281
-53.4488,-22.466576
7.053549,-67.516914
-13.168485,56.326855
43.189568,-12.277091
27.812075,-12.982131
72.157684,-8.178445
-38.49305,-38.26757
-37.846344,-41.966927
-56.399643,-3.6530912
11.427288,-54.887283
48.77217,-20.65675
10.500661,6.288064
-59.836327,18.029123
-22.724447,35.427372
-55.30939,-2.8898616
48.73859,27.702354
-32.640945,57.132812
-23.721346,-59.521503
-25.420744,15.236929
3.4061236,7.852129
20.01448,-32.690166
-0.78461665,51.382446
-31.213476,36.02502
32.06602,-42.300533
-60.098392,-8.272633
8.371235,78.52259
2.291865,68.97216
-22.989937,60.30092
30.978287,43.365856
29.686045,-40.926376
69.12736,-7.649442
-51.91405,-23.520638
0.9031043,-70.62005
-34.43741,55.578846
-35.46521,18.550152
2.5835726,-17.378204
4.9537296,51.165104
1.4119409,18.195261
43.494743,32.442513
36.37916,6.333734
11.807746,29.421509
-10.5567255,54.731102
-30.940166,58.37986
-48.011047,29.069286
44.23171,-40.165718
-19.490675,34.37063
57.744606,7.2768564
-36.702225,-44.732044
41.20125,-5.810711
-23.765219,-59.46969
41.34678,-6.297983
-8.814949,-42.082638
37.865974,37.56475
1.449949,-0.062657274
17.43399,-12.952615
44.270756,31.731255
-6.4456224,-9.876427
42.178844,-41.60186
-53.46716,-22.45268
40.54548,-3.7402797
-33.729156,-26.304354
30.544605,14.516381
31.226068,13.697556
-38.370712,-36.202568
2.5162575,-17.29412
-14.843436,31.965515
2.1231766,63.647274
-2.8929088,51.706512
-14.6403055,31.82362
6.7319355,-49.014214
28.975143,-40.182743
9.834126,51.28474
11.3952875,-27.609434
-14.666998,11.838336
-35.99592,53.85611
7.093914,-49.286304
39.01883,36.514538
-3.1318796,-6.0269194
-38.07168,-41.149025
-15.9970045,12.393088
8.862944,51.274338
-17.788633,-4.9691525
0.08353013,-70.82043
-14.880315,11.927462
1.7351809,17.539436
39.264885,0.03508517
47.92905,-36.47458
9.533675,-51.612396
60.237736,-6.0090876
-9.715672,54.252495
-8.647187,53.710926
43.65298,-12.085642
-10.487286,-41.440723
-30.892103,-23.451488
0.836917,19.292675
-1.9980314,-44.654156
43.224903,32.696842
58.289692,-5.6210303
-12.141513,10.7797575
-25.161573,35.879177
10.963643,-53.669044
26.555197,-13.146918
36.409264,38.869118
-19.32819,-37.799896
38.786144,1.2766376
-8.747746,-16.05291
23.236519,-35.09494
27.101524,17.976204
15.166858,26.690748
-36.210724,19.07989
-58.337597,-5.455804
16.468737,4.406988
-23.453905,-17.856003
-60.54241,-9.72107
50.948887,-25.854769
-29.2243,16.156757
-24.176437,60.36012
2.7676256,51.16178
34.094936,-42.90611
-41.77681,32.98364
47.870872,-19.23064
2.474672,-17.265345
-51.196243,-1.3858232
-21.090696,-37.05183
38.670998,1.5589476
11.644829,6.019851
-52.171913,25.243666
-17.199718,58.607388
2.3241754,69.18141
-32.492573,-50.78275
58.787937,16.43507
5.367993,75.585884
60.817387,-6.122701
-36.44384,-1.9517252
-56.887695,-4.057892
50.09426,-23.145813
37.219936,-43.19582
-6.8163867,52.910133
-17.34009,-5.1102657
58.356964,17.494257
27.416687,17.684887
-1.5920138,51.49229
14.359152,-29.485197
43.652843,-12.082978
-54.625523,-2.5558991
4.973365,-20.727114
-9.992606,54.40545
7.5564117,51.239338
3.342789,-46.985474
14.110641,27.50465
-59.613174,-15.413411
-20.516708,34.745636
0.7834644,51.23999
23.174137,-13.28841
2.9715755,14.157276
-57.904446,-5.007238
-34.93362,-27.877617
0.08353013,-70.82043
-50.081024,-24.66666
22.335518,2.0051556
14.727537,27.024364
-3.44764,-6.367562
-17.364462,-38.63032
3.1227365,13.4887905
-23.981058,-17.655807
9.773269,-26.378529
-16.150608,12.442517
-14.951193,-39.63051
58.368946,8.594831
-15.722698,32.53242
32.31983,12.37474
-38.523533,-37.730614
-39.228214,-1.5643272
-24.403555,60.356266
15.764132,26.251568
-21.042507,-4.052496
-27.957571,15.836258
-60.64305,-10.213747
31.897373,42.659092
2.136897,51.176754
-6.355972,-42.99846
3.0425615,71.93375
-60.608196,-11.83207
-10.279558,-41.518723
25.65464,19.206778
50.048985,-23.073296
-22.520075,-60.668938
23.287838,21.071722
21.311028,-33.566074
55.083664,21.92845
-43.854977,31.81906
1.2082144,18.594322
11.40134,-62.291653
21.823395,-33.94456
-9.988331,9.927825
20.036472,49.772236
-8.5423975,-17.726221
8.516398,78.62479
26.665487,-13.13764
-28.665749,-54.83056
-50.93528,-24.154177
-3.094847,-44.230038
-51.301727,-23.925798
-8.467749,-13.786732
51.19521,-28.191238
-23.055805,-3.6382039
28.372353,-40.168106
-1.6493988,24.273441
-36.088062,53.74668
-33.36417,-49.71963
20.855768,-13.162587
-33.20967,-49.90548
37.263325,-43.198135
51.15379,-28.867844
27.244278,46.02744
-30.59554,-2.662522
-2.5662556,-5.4191256
-33.155373,17.425047
24.437954,-36.17897
3.3748188,11.59339
23.551329,48.225094
-32.637413,17.223803
-49.570274,-1.0841765
58.75274,9.771616
-23.64967,-18.20784
10.76107,6.2321
42.48722,33.36448
42.351295,33.491722
-8.098147,-12.693538
24.437307,-13.274008
-1.3082856,51.453117
-56.011566,-20.348944
20.099966,23.258501
19.472078,-13.03048
22.197174,-13.262649
-36.499683,53.104847
-45.333088,-0.91208667
-34.51738,-27.29481
3.161226,5.667944
-35.7736,-29.134634
8.889298,32.39248
5.176484,-21.018768
22.40104,-13.270928
25.506624,19.331135
1.7701861,0.53324854
-25.0483,60.322247
9.5104265,-51.585083
-30.871065,-23.431551
33.572628,10.73741
39.593315,-0.86613077
27.029585,-38.684242
-27.377707,-56.082245
3.8679993,-47.257694
31.202002,43.199203
-24.610437,15.044456
-33.36893,35.773113
6.912739,51.219288
22.793715,-13.283331
2.9281814,-17.810213
-41.84868,32.936665
-20.549242,-62.542614
-47.00857,-0.9104126
1.3926154,18.233814
11.868726,51.251648
-1.1829952,23.11539
-36.352814,-45.36598
58.96596,15.82819
-36.089916,18.978647
29.108805,16.068666
2.0501468,66.18899
15.37563,4.858348
-10.271641,-41.52181
6.438017,-22.780787
-23.422472,-17.899931
2.1010835,64.11546
-7.7213655,-11.842041
-38.12214,-40.90357
26.417532,46.57308
3.4668674,10.155543
-57.728218,-18.495832
41.980038,33.822826
-8.110384,-19.31866
41.751595,33.951733
-27.291069,-20.62526
-28.010635,15.849059
69.12736,-7.649442
-14.927461,-39.640827
-32.81694,-2.4121451
-62.97832,15.23522
-49.502274,-1.0750351
35.913017,39.300972
36.579906,38.717594
-29.10032,-54.389233
-29.707567,-22.441992
22.272158,-13.268819
-0.6210804,21.987495
44.16891,-40.21741
-57.113224,-4.2546773
25.236744,-36.938164
-4.540176,-7.551959
21.842756,2.1878686
-27.138453,-3.0504463
15.413941,4.8457336
20.035152,2.9136672
-36.967728,-1.8805168
28.59765,16.581314
-30.055016,-2.7221558
13.9612055,-12.475709
-51.02199,-1.3423027
2.3451903,1.9891725
29.583805,15.5880995
3.316285,6.847948
0.029299432,-2.3415794
51.15422,-28.864704
0.46589938,19.98442
1.4800004,-70.43873
9.178739,79.11632
24.242062,-35.994896
15.676456,26.314878
-22.57769,-3.7233777
-36.39609,53.247097
-22.480242,-16.458536
2.2022953,62.70606
46.94551,-37.640686
-11.080037,-69.68248
-40.286427,33.657635
-24.720495,-58.56795
54.371407,22.670181
-29.481386,36.128242
33.834732,10.313672
43.652542,-12.084204
-9.226796,-41.914585
5.1656723,-47.983715
24.352352,-36.101128
40.256004,-42.517902
-55.70725,-3.1468234
23.576717,-35.39472
7.402793,-23.968882
2.2427912,62.310863
-51.37599,-23.874388
-40.83216,33.406967
-3.1006231,-71.19932
45.7031,-38.918625
57.41374,19.196104
-23.971212,-59.2845
-8.734933,-16.270042
-30.892103,-23.451487
23.440786,48.282776
2.9881685,4.7047124
64.47863,-6.816872
45.471863,-39.11267
-33.877605,35.681705
48.831436,27.637949
-18.221228,33.84333
-31.353624,-2.578556
26.221062,46.687473
6.905234,-67.648224
-14.585483,-67.79044
-36.709003,-30.78269
11.419263,-61.6844
17.474241,-12.6881895
-60.498814,-9.53101
-37.931374,-34.00269
-34.08903,-2.2606986
-59.288338,-16.15558
-36.29209,53.41961
-6.080258,-9.40291
-26.816736,-3.090486
-6.5185523,-21.442144
5.87828,76.16507
14.407629,-29.510757
47.37364,28.932755
-33.523243,-26.072214
40.629814,35.042645
36.289394,6.5004625
-62.94928,15.266761
-53.250862,-2.0089145
44.988125,-14.954023
2.077879,-46.383427
2.0775075,64.77277
-3.1309838,-6.026
26.501572,-13.151153
13.873325,-29.220705
-62.89661,15.303652
40.913525,-42.259674
25.685202,47.021507
16.718925,25.566984
-39.635162,-1.5070425
35.77926,39.40971
53.911957,23.103249
-6.1485248,52.650505
11.26949,6.1144466
21.352678,2.374117
-19.449978,13.611415
-8.684487,-16.790686
-0.33797997,-2.8550634
-38.106693,-40.954174
-23.256699,-59.963154
6.403492,-48.775776
-36.055878,-45.87309
-21.119183,-37.035503
39.396603,-0.30697748
-32.699806,35.867455
-4.323729,-71.15413
-20.832573,-4.100492
28.586502,-40.357754
59.114243,11.535814
12.52375,-12.600458
22.860102,48.579433
39.452484,36.112698
27.555967,-13.028491
-32.086163,-2.496464
28.925167,44.870647
11.528105,29.677866
-9.060642,53.91532
0.49517903,-1.6372694
-37.11047,-31.6111
-36.082706,-29.634972
-22.630167,14.54622
3.1139433,72.13144
51.186127,-28.489416
42.19396,-8.883807
14.090262,27.519543
48.762516,-20.639563
44.779045,-14.599293
-28.091213,-55.411694
66.4329,-7.1716285
-58.669086,-17.205492
51.063828,-29.518019
11.924198,-57.01713
-8.975881,-42.02389
-21.875706,14.341146
-50.33607,-1.2038051
42.403515,33.452133
11.003377,6.176986
13.001582,5.6508174
3.356817,72.709656
-0.22330643,-2.7072735
3.279576,6.506065
-16.19297,-39.114773
-17.385935,-5.1465273
-9.341458,-41.88283
-2.383853,-5.2208614
42.424377,-9.549333
-22.119442,-61.06105
22.545713,-34.512463
3.4173837,11.102317
-2.9840517,-71.196526
10.449182,-26.911701
-13.90929,11.521391
3.1196845,13.501768
33.47375,-42.77254
41.23896,-42.10509
57.946163,18.30318
-38.033504,-41.299656
41.08284,-5.437453
63.14449,-6.5700216
-35.79352,54.069122
-2.9842625,-71.19666
21.339815,-33.588432
7.9716086,33.5793
-4.0971913,51.977913
-16.222668,-39.102802
66.48083,-7.1802163
-44.78671,31.254082
18.309456,50.292084
-13.336057,-68.60546
8.974618,-65.62743
-10.207617,10.011325
-37.586765,-42.69923
32.074116,42.518276
8.233974,51.259163
17.14649,-31.015133
-7.2086797,-10.943493
-19.189137,-37.858944
-30.60374,-23.190052
49.05696,-21.12549
-1.5094662,-4.253227
-26.175665,60.18112
29.318417,15.855982
49.532047,-34.10398
-37.013878,-44.090405
9.443079,31.766085
-26.472492,15.483865
1.0519124,51.225613
25.290777,-36.988964
43.52701,-12.379645
-7.7111316,9.129894
6.0694714,36.873116
-23.586658,35.628773
14.212331,-29.399477
57.792736,18.540398
-6.7785616,-21.23041
46.903454,-17.822632
29.00077,-40.43774
41.563427,-6.953766
38.254276,2.535255
5.6501927,-21.701027
-38.121597,-40.906746
20.540478,-13.134061
49.966736,-22.904932
29.728733,-40.939156
-25.840433,15.336066
1.7136196,0.42578217
-6.7355933,52.875793
2.357033,2.038628
21.945997,22.006042
7.1145496,34.870453
-6.782882,-21.231709
-61.846245,16.239332
-6.034024,52.60955
29.796951,15.356216
23.281097,21.075563
-16.81371,58.416367
11.437398,-27.638294
-62.58158,15.59275
-25.509552,60.275917
10.927698,51.275368
-29.687912,-2.7616343
-34.26248,-26.957293
22.804262,48.60451
-18.135687,-38.309082
36.176647,6.7019153
-4.323729,-71.15413
-37.111485,-31.609732
-31.975985,-51.377407
2.1619205,1.3429962
0.49517903,-1.6372693
33.606358,-42.805347
48.092697,28.29403
44.432564,31.59417
31.118776,13.829904
-38.268467,-40.085266
29.3204,-40.72084
-10.9876175,10.313962
56.925045,19.85288
-35.648056,54.226635
-36.793198,-30.952072
-20.393183,-62.692272
50.376575,-23.904505
5.136135,51.16877
6.3249316,-68.08587
14.644604,5.1388693
-7.958503,-12.356827
3.8031323,73.501205
-30.042568,-22.72274
-8.716495,-15.026179
-17.662306,12.9922085
47.28767,-37.26278
-11.973779,-69.28869
12.993922,-28.661243
-26.508034,15.4921055
10.429747,-26.89564
-39.481815,-1.529223
48.79867,27.647205
48.246727,-19.810972
-23.38922,-59.80572
-51.89285,25.709543
27.833603,17.315277
-23.457458,35.607224
-42.367363,32.664967
22.650555,1.8919348
-13.424092,-68.55309
21.583347,-13.223573
6.3372955,-22.647
42.914482,-10.992904
67.47488,-7.3572907
49.19679,27.306004
28.588188,-39.936554
5.56712,-68.57004
-37.111496,-31.609749
13.63104,-12.650663
26.933243,46.239048
34.289917,9.676192
36.05774,6.9031706
-6.7013035,-70.8738
-29.916502,16.347136
61.57255,-6.268828
2.8995097,51.160213
39.327007,-0.12590249
-41.946674,-1.219278
17.286432,-12.794189
28.936037,-40.147736
23.58041,20.850422
-59.055916,18.742146
18.509089,-31.78621
-41.08591,-1.3191558
-10.409273,-69.94334
-7.6183105,-11.639814
50.05264,-33.11602
-21.023026,-37.082737
-53.1492,24.522064
2.4947462,70.05891
-14.616879,-39.76787
-18.085804,-38.329693
27.187006,-13.074329
14.761488,51.016613
20.454346,-32.9716
47.513977,-37.009487
25.35058,19.459633
58.34529,8.544899
-24.107094,35.718456
-31.370274,-23.905542
-4.791862,-7.831775
19.886732,23.393879
11.13344,-27.425867
44.13886,31.85465
-10.417298,-69.94308
-61.164837,16.84316
-22.438171,35.356388
36.36648,6.3556695
49.28055,-34.5154
-33.881237,17.748827
-27.587448,-55.890427
-58.731262,-5.9088283
44.10447,-40.26811
-36.292904,19.151543
-4.5746646,52.12134
-32.2287,-51.106255
43.60597,-11.963434
